"calendar_date","day_of_week","holiday_flg","visitors"
"2016-08-07","Sunday",0,33
"2016-08-08","Monday",0,29
"2016-08-09","Tuesday",0,17
"2016-08-10","Wednesday",0,52
"2016-08-11","Thursday",1,67
"2016-08-12","Friday",0,44
"2016-08-13","Saturday",1,44
"2016-08-14","Sunday",1,32
"2016-08-15","Monday",1,56
"2016-08-16","Tuesday",0,22
"2016-08-17","Wednesday",0,18
"2016-08-18","Thursday",0,23
"2016-08-19","Friday",0,48
"2016-08-20","Saturday",0,55
"2016-08-21","Sunday",0,20
"2016-08-22","Monday",0,25
"2016-08-23","Tuesday",0,24
"2016-08-24","Wednesday",0,23
"2016-08-25","Thursday",0,28
"2016-08-26","Friday",0,27
"2016-08-27","Saturday",0,55
"2016-08-28","Sunday",0,54
"2016-08-29","Monday",0,26
"2016-08-30","Tuesday",0,25
"2016-08-31","Wednesday",0,41
"2016-09-01","Thursday",0,10
"2016-09-02","Friday",0,32
"2016-09-03","Saturday",0,89
"2016-09-04","Sunday",0,39
"2016-09-05","Monday",0,32
"2016-09-06","Tuesday",0,22
"2016-09-07","Wednesday",0,38
"2016-09-08","Thursday",0,22
"2016-09-09","Friday",0,39
"2016-09-10","Saturday",0,68
"2016-09-11","Sunday",0,58
"2016-09-12","Monday",0,16
"2016-09-13","Tuesday",0,25
"2016-09-14","Wednesday",0,20
"2016-09-15","Thursday",0,26
"2016-09-16","Friday",0,40
"2016-09-17","Saturday",0,75
"2016-09-18","Sunday",0,64
"2016-09-19","Monday",1,61
"2016-09-20","Tuesday",0,12
"2016-09-21","Wednesday",0,40
"2016-09-22","Thursday",1,49
"2016-09-23","Friday",0,32
"2016-09-24","Saturday",0,67
"2016-09-25","Sunday",0,35
"2016-09-26","Monday",0,17
"2016-09-27","Tuesday",0,31
"2016-09-28","Wednesday",0,27
"2016-09-29","Thursday",0,18
"2016-09-30","Friday",0,30
"2016-10-01","Saturday",0,30
"2016-10-02","Sunday",0,31
"2016-10-03","Monday",0,30
"2016-10-04","Tuesday",0,32
"2016-10-05","Wednesday",0,12
"2016-10-06","Thursday",0,8
"2016-10-07","Friday",0,49
"2016-10-08","Saturday",0,82
"2016-10-09","Sunday",0,69
"2016-10-10","Monday",1,37
"2016-10-11","Tuesday",0,19
"2016-10-12","Wednesday",0,9
"2016-10-13","Thursday",0,13
"2016-10-14","Friday",0,58
"2016-10-15","Saturday",0,66
"2016-10-16","Sunday",0,37
"2016-10-17","Monday",0,16
"2016-10-18","Tuesday",0,32
"2016-10-19","Wednesday",0,25
"2016-10-20","Thursday",0,20
"2016-10-21","Friday",0,40
"2016-10-22","Saturday",0,73
"2016-10-23","Sunday",0,32
"2016-10-24","Monday",0,40
"2016-10-25","Tuesday",0,27
"2016-10-26","Wednesday",0,18
"2016-10-27","Thursday",0,33
"2016-10-28","Friday",0,44
"2016-10-29","Saturday",0,100
"2016-10-30","Sunday",0,59
"2016-10-31","Monday",0,51
"2016-11-01","Tuesday",0,33
"2016-11-02","Wednesday",0,41
"2016-11-03","Thursday",1,61
"2016-11-04","Friday",0,33
"2016-11-05","Saturday",0,66
"2016-11-06","Sunday",0,24
"2016-11-07","Monday",0,15
"2016-11-08","Tuesday",0,28
"2016-11-09","Wednesday",0,27
"2016-11-10","Thursday",0,23
"2016-11-11","Friday",0,38
"2016-11-12","Saturday",0,58
"2016-11-13","Sunday",0,29
"2016-11-14","Monday",0,19
"2016-11-15","Tuesday",0,19
"2016-11-16","Wednesday",0,27
"2016-11-17","Thursday",0,35
"2016-11-18","Friday",0,57
"2016-11-19","Saturday",0,80
"2016-11-20","Sunday",0,32
"2016-11-21","Monday",0,20
"2016-11-22","Tuesday",0,59
"2016-11-23","Wednesday",1,63
"2016-11-24","Thursday",0,17
"2016-11-25","Friday",0,63
"2016-11-26","Saturday",0,69
"2016-11-27","Sunday",0,27
"2016-11-28","Monday",0,34
"2016-11-29","Tuesday",0,32
"2016-11-30","Wednesday",0,8
"2016-12-01","Thursday",0,23
"2016-12-02","Friday",0,34
"2016-12-03","Saturday",0,55
"2016-12-04","Sunday",0,45
"2016-12-05","Monday",0,25
"2016-12-06","Tuesday",0,13
"2016-12-07","Wednesday",0,10
"2016-12-08","Thursday",0,33
"2016-12-09","Friday",0,40
"2016-12-10","Saturday",0,69
"2016-12-11","Sunday",0,53
"2016-12-12","Monday",0,35
"2016-12-13","Tuesday",0,35
"2016-12-14","Wednesday",0,23
"2016-12-15","Thursday",0,25
"2016-12-16","Friday",0,39
"2016-12-17","Saturday",0,86
"2016-12-18","Sunday",0,39
"2016-12-19","Monday",0,34
"2016-12-20","Tuesday",0,11
"2016-12-21","Wednesday",0,27
"2016-12-22","Thursday",0,57
"2016-12-23","Friday",1,75
"2016-12-24","Saturday",0,88
"2016-12-25","Sunday",0,65
"2016-12-26","Monday",0,37
"2016-12-27","Tuesday",0,38
"2016-12-28","Wednesday",0,31
"2016-12-29","Thursday",1,78
"2016-12-30","Friday",1,75
"2016-12-31","Saturday",1,80
"2017-01-01","Sunday",1,52
"2017-01-02","Monday",1,46
"2017-01-03","Tuesday",1,39
"2017-01-04","Wednesday",0,23
"2017-01-05","Thursday",0,14
"2017-01-06","Friday",0,16
"2017-01-07","Saturday",0,85
"2017-01-08","Sunday",0,52
"2017-01-09","Monday",1,9
"2017-01-10","Tuesday",0,12
"2017-01-11","Wednesday",0,19
"2017-01-12","Thursday",0,21
"2017-01-13","Friday",0,30
"2017-01-14","Saturday",0,84
"2017-01-15","Sunday",0,46
"2017-01-16","Monday",0,8
"2017-01-17","Tuesday",0,38
"2017-01-18","Wednesday",0,37
"2017-01-19","Thursday",0,23
"2017-01-20","Friday",0,36
"2017-01-21","Saturday",0,63
"2017-01-22","Sunday",0,38
"2017-01-23","Monday",0,25
"2017-01-24","Tuesday",0,17
"2017-01-25","Wednesday",0,35
"2017-01-26","Thursday",0,33
"2017-01-27","Friday",0,56
"2017-01-28","Saturday",0,78
"2017-01-29","Sunday",0,58
"2017-01-30","Monday",0,31
"2017-01-31","Tuesday",0,28
"2017-02-01","Wednesday",0,29
"2017-02-02","Thursday",0,26
"2017-02-03","Friday",0,46
"2017-02-04","Saturday",0,86
"2017-02-05","Sunday",0,49
"2017-02-06","Monday",0,22
"2017-02-07","Tuesday",0,21
"2017-02-08","Wednesday",0,44
"2017-02-09","Thursday",0,41
"2017-02-10","Friday",0,56
"2017-02-11","Saturday",1,82
"2017-02-12","Sunday",0,54
"2017-02-13","Monday",0,24
"2017-02-14","Tuesday",0,22
"2017-02-15","Wednesday",0,31
"2017-02-16","Thursday",0,41
"2017-02-17","Friday",0,51
"2017-02-18","Saturday",0,103
"2017-02-19","Sunday",0,53
"2017-02-20","Monday",0,20
"2017-02-21","Tuesday",0,43
"2017-02-22","Wednesday",0,38
"2017-02-23","Thursday",0,44
"2017-02-24","Friday",0,55
"2017-02-25","Saturday",0,88
"2017-02-26","Sunday",0,42
"2017-02-27","Monday",0,33
"2017-02-28","Tuesday",0,31
"2017-03-01","Wednesday",0,19
"2017-03-02","Thursday",0,40
"2017-03-03","Friday",0,36
"2017-03-04","Saturday",0,92
"2017-03-05","Sunday",0,46
"2017-03-06","Monday",0,23
"2017-03-07","Tuesday",0,28
"2017-03-08","Wednesday",0,27
"2017-03-09","Thursday",0,63
"2017-03-10","Friday",0,39
"2017-03-11","Saturday",0,128
"2017-03-12","Sunday",0,50
"2017-03-13","Monday",0,53
"2017-03-14","Tuesday",0,21
"2017-03-15","Wednesday",0,12
"2017-03-16","Thursday",0,30
"2017-03-17","Friday",0,54
"2017-03-18","Saturday",0,71
"2017-03-19","Sunday",0,88
"2017-03-20","Monday",1,35
"2017-03-21","Tuesday",0,4
"2017-03-22","Wednesday",0,33
"2017-03-23","Thursday",0,29
"2017-03-24","Friday",0,70
"2017-03-25","Saturday",0,95
"2017-03-26","Sunday",0,33
"2017-03-27","Monday",0,48
"2017-03-28","Tuesday",0,21
"2017-03-29","Wednesday",0,39
"2017-03-30","Thursday",0,36
"2017-03-31","Friday",0,79
"2017-04-01","Saturday",0,67
"2017-04-02","Sunday",0,55
"2017-04-03","Monday",0,21
"2017-04-04","Tuesday",0,45
"2017-04-05","Wednesday",0,44
"2017-04-06","Thursday",0,22
"2017-04-07","Friday",0,56
"2017-04-08","Saturday",0,71
"2017-04-09","Sunday",0,40
"2017-04-10","Monday",0,26
"2017-04-11","Tuesday",0,23
"2017-04-12","Wednesday",0,44
"2017-04-13","Thursday",0,19
"2017-04-14","Friday",0,55
"2017-04-15","Saturday",0,69
"2017-04-16","Sunday",0,60
"2017-04-17","Monday",0,18
"2017-04-18","Tuesday",0,30
"2017-04-19","Wednesday",0,20
"2017-04-20","Thursday",0,22
"2017-04-21","Friday",0,71
"2017-04-22","Saturday",0,97
